word,shows,show_count
newsweek,Office,1
newt,BoJack,1
newtonian,BBT,1
nguyen,BoJack,1
nibbling,BBT,1
niblet,Office,1
niblick,BoJack,1
niceness,Office,1
nicest,GOT,1
nicety,BBT,1
niche,SP,1
nicknames,HIMYM,1
niger,SP,1
nigga,SP,1
nigger,SP,1
nighter,Dexter,1
nightfall,GOT,1
nightie,BBT,1
nightlight,Office,1
nightlights,BBT,1
nightly,BBT,1
nihilism,SP,1
nihilist,SP,1
nil,BB,1
nimble,BoJack,1
niner,Dexter,1
ninety,BBT,1
nipples,HIMYM,1
nit,BBT,1
nitpick,BBT,1
nitrile,Dexter,1
nitrobenzene,BB,1
noah,HIMYM,1
nob,BoJack,1
nobility,GOT,1
nobleman,GOT,1
noblewoman,GOT,1
nobly,GOT,1
nock,GOT,1
nocturnal,GOT,1
nocturne,Dexter,1
nog,Office,1
noggin,BBT,1
noir,BBT,1
nomadic,Office,1
nominal,BoJack,1
noms,BoJack,1
nonaggressive,BBT,1
nonbeliever,GOT,1
noncommittal,BBT,1
nondisclosure,BBT,1
nonequilibrium,BBT,1
nonferrous,BBT,1
nonfunctional,BBT,1
nongendered,BoJack,1
nonlinear,BBT,1
nonporous,HIMYM,1
nonprescription,BBT,1
nonprofessional,BBT,1
nonrefundable,BBT,1
nonsmoker,HIMYM,1
nonsteroidal,BBT,1
nontransferable,Office,1
nonverbal,BBT,1
nonviolence,HIMYM,1
noo,SP,1
noogie,BoJack,1
noonday,BBT,1
nooners,BoJack,1
nordic,Office,1
normality,SP,1
normalization,BBT,1
normalize,BoJack,1
normalizes,BoJack,1
northbound,Dexter,1
northeastern,Office,1
northerner,GOT,1
northman,GOT,1
norwegian,Office,1
nos,Dexter,1
nosey,BBT,1
nosh,BoJack,1
nosiness,HIMYM,1
notarise,BB,1
notarize,BBT,1
notation,Dexter,1
noteworthy,BBT,1
nother,Office,1
nothin,SP,1
nothingness,BoJack,1
noticing,BB,1
notting,BBT,1
notwithstanding,BB,1
nourished,HIMYM,1
nourishing,BBT,1
nova,BBT,1
novak,BoJack,1
nowa,Office,1
noxious,BBT,1
nth,BBT,1
nub,BB,1
nucleus,BBT,1
nudist,BB,1
nuked,SP,1
nullify,BBT,1
numeric,BB,1
numerically,BBT,1
numero,HIMYM,1
numerologist,Dexter,1
numerosity,HIMYM,1
nunchaku,HIMYM,1
nunchakus,HIMYM,1
nunsense,Office,1
nursed,HIMYM,1
nurturing,HIMYM,1
nutbag,BBT,1
nutcracker,BoJack,1
nutrient,SP,1
nutso,BBT,1
nuttin,SP,1
nuzzle,HIMYM,1
ny,BBT,1
nylon,Dexter,1
nymphomaniac,Office,1
o'er,GOT,1
o'gannigans,Office,1
o'landed,Office,1
oaky,Office,1
oathbreaker,GOT,1
oathbreakers,GOT,1
obedient,SP,1
obeyed,GOT,1
obeying,GOT,1
objectification,BoJack,1
objectionable,BBT,1
objector,SP,1
obligated,BBT,1
obligatory,HIMYM,1
obliquely,BBT,1
oboe,BB,1
obscenity,BB,1
obsequious,GOT,1
observant,GOT,1
observational,BBT,1
observed,BBT,1
observing,SP,1
obsessively,BBT,1
obsidian,GOT,1
obsolescence,BoJack,1
obstruct,SP,1
obstruction,Dexter,1
obtaining,Office,1
obtuse,Office,1
occult,Office,1
occupational,BB,1
oceanography,BBT,1
octane,HIMYM,1
octave,BBT,1
october,Dexter,1
ocupado,HIMYM,1
oddest,GOT,1
oddity,BBT,1
oddment,Office,1
oddsmaker,HIMYM,1
ode,BBT,1
odorless,BBT,1
odourless,BB,1
oesophagus,BB,1
offbeat,Office,1
offended,BoJack,1
offers,Office,1
offhandedly,HIMYM,1
oftentimes,Office,1
ohhh,BoJack,1
ohi,BoJack,1
oi,GOT,1
oilier,BB,1
oj,Office,1
oktoberfest,BB,1
olde,BBT,1
olds,Office,1
olfactory,BBT,1
ollie,HIMYM,1
olly,GOT,1
ology,BBT,1
ome,Dexter,1
omegas,BBT,1
omg,BBT,1
omnidirectional,BBT,1
oncology,BB,1
onions,Dexter,1
onlooker,BBT,1
onlys,Office,1
onus,BoJack,1
onward,Office,1
onwards,BoJack,1
oodles,BoJack,1
oogled,Office,1
oolong,BBT,1
ooooh,BoJack,1
oooooooh,BoJack,1
ooooooor,BoJack,1
oop,BBT,1
oopsy,BoJack,1
oozy,BBT,1
opalescent,BBT,1
ope,SP,1
operant,BBT,1
operative,Dexter,1
opinionated,Office,1
opinionation,BoJack,1
opioid,BoJack,1
opioids,SP,1
opium,BBT,1
opossum,BB,1
opportune,GOT,1
opposable,BBT,1
opposites,Office,1
oppress,BBT,1
oppression,SP,1
oppressor,BBT,1
optic,BBT,1
optical,BBT,1
optimism,BB,1
optimist,HIMYM,1
optimize,BBT,1
optimum,BBT,1
optometrist,BBT,1
opus,BoJack,1
orbitofrontal,BBT,1
orcs,BBT,1
ordain,BBT,1
ordinance,SP,1
org,Office,1
organisation,BB,1
organist,HIMYM,1
organizational,BBT,1
orgasms,HIMYM,1
orient,BBT,1
originality,BB,1
ornamentation,GOT,1
ornithologist,BBT,1
ornithophobia,BBT,1
orozco,Dexter,1
orphans,BoJack,1
orthodontist,BoJack,1
orthodox,SP,1
orthography,BBT,1
orthopedic,BBT,1
orthotics,BBT,1
orwe,Office,1
osama,Office,1
oscar,BoJack,1
oscarito,Dexter,1
oscillation,BBT,1
osmium,BBT,1
osmosis,BBT,1
osprey,Office,1
osso,Office,1
ostensibly,BB,1
ostentatious,BoJack,1
ostracize,BBT,1
ostrich,BBT,1
otherness,Dexter,1
otolaryngologist,BBT,1
otros,Dexter,1
oughtta,BB,1
oui,Office,1
outback,Office,1
outdoorsman,BBT,1
outdoorsy,SP,1
outearn,BBT,1
outflank,BBT,1
outfox,GOT,1
outgo,Office,1
outgrows,Office,1
outgun,Dexter,1
outie,BBT,1
outlandish,BoJack,1
outmode,Office,1
outnumbered,GOT,1
outperform,Office,1
outrace,HIMYM,1
outraged,BBT,1
outrageously,SP,1
outsell,Office,1
outshine,GOT,1
outsides,BoJack,1
outskirt,Dexter,1
outspend,GOT,1
outtalking,GOT,1
outthinking,GOT,1
outwards,Dexter,1
overact,BBT,1
overactive,BBT,1
overanalyze,BBT,1
overbear,BBT,1
overbearing,Office,1
overbid,HIMYM,1
overbite,BBT,1
overblown,BB,1
overburden,Dexter,1
overcame,BBT,1
overcharged,HIMYM,1
overclock,Dexter,1
overcompensating,HIMYM,1
overcompensation,BBT,1
overcomplicate,BB,1
overconfidence,BBT,1
overcook,SP,1
overdoin,SP,1
overdone,Dexter,1
overdraft,Office,1
overdrawn,BB,1
overdrink,HIMYM,1
overdrive,HIMYM,1
overeat,HIMYM,1
overexpose,Office,1
overextend,GOT,1
overfeed,GOT,1
overfunded,SP,1
overgrown,BBT,1
overhaul,Office,1
overheat,BBT,1
overlay,BBT,1
overload,SP,1
overloaded,BoJack,1
overlooked,Office,1
overlooking,BoJack,1
overlord,BBT,1
overmatched,Dexter,1
overpraise,GOT,1
overprice,BoJack,1
overproofed,BBT,1
overprotective,GOT,1
overrated,BBT,1
overreach,GOT,1
overreacts,SP,1
override,BBT,1
oversaw,GOT,1
overseer,GOT,1
oversensitive,BBT,1
overshadow,BBT,1
overshare,Dexter,1
overshoot,Office,1
oversight,HIMYM,1
oversold,HIMYM,1
overstress,BoJack,1
oversunk,Office,1
overt,BoJack,1
overtake,GOT,1
overtipped,BBT,1
overturn,HIMYM,1
overuse,BBT,1
overwater,HIMYM,1
overweening,BB,1
overwritten,BoJack,1
owen,Dexter,1
owes,GOT,1
owls,Office,1
oxidant,BBT,1
oxidase,BBT,1
oxidation,BB,1
oxidize,BB,1
oxidized,Dexter,1
oxy,BBT,1
oxyacetylene,BBT,1
oxycodone,SP,1
oxytocin,BBT,1
ozone,BB,1
pacemaker,BBT,1
pacifist,Office,1
pacify,Dexter,1
packster,Office,1
padded,BBT,1
paddling,GOT,1
paddywhack,BoJack,1
paham,Dexter,1
painlessly,GOT,1
paisley,BBT,1
pajak,Dexter,1
pajamas,SP,1
pajang,Dexter,1
palatable,BBT,1
palate,HIMYM,1
paler,BBT,1
palindrome,BBT,1
pall,Office,1
palladian,HIMYM,1
pallet,Office,1
pallor,Dexter,1
palmar,Dexter,1
palmer,Office,1
palmetto,Dexter,1
palp,BB,1
pamper,HIMYM,1
pampered,GOT,1
panache,BBT,1
pancreas,BBT,1
pancuronium,Dexter,1
pandemic,SP,1
pandemonium,SP,1
pane,BoJack,1
paneer,BBT,1
paneling,Office,1
pangolin,SP,1
panicking,BB,1
panicky,Dexter,1
panoramic,BBT,1
pantaloon,Office,1
pantomime,Dexter,1
pantsed,BBT,1
pantsing,BBT,1
paparazzi,BoJack,1
paparazzo,BoJack,1
paperback,Dexter,1
paperboy,HIMYM,1
paperclip,Office,1
papercut,BoJack,1
papercuts,SP,1
paperless,Office,1
paperweight,BoJack,1
papi,BBT,1
papier,BBT,1
papillary,Dexter,1
pappy,BoJack,1
papyrus,BBT,1
para,Dexter,1
parable,Office,1
parabola,Office,1
paraffin,BBT,1
paralinguistics,Dexter,1
parallax,BBT,1
parallelogram,BBT,1
paralyzed,BB,1
paranormal,SP,1
parasitoid,BBT,1
paratrooping,HIMYM,1
parcel,Office,1
paren,BBT,1
parenthood,HIMYM,1
parentless,Office,1
parfait,BBT,1
paris,Office,1
parish,BB,1
parisian,Office,1
parka,Dexter,1
parkin,Office,1
parlance,BBT,1
parlay,Office,1
parley,GOT,1
parliamentary,BBT,1
parm,Office,1
parmesan,BBT,1
parody,Office,1
parolee,Dexter,1
parry,GOT,1
parse,BBT,1
parsec,BB,1
partay,Office,1
parter,Dexter,1
participating,Office,1
participle,Office,1
partier,HIMYM,1
partiers,Office,1
partons,BBT,1
partway,BBT,1
partygoer,BoJack,1
pasar,Dexter,1
pascal,Dexter,1
pasion,Dexter,1
passable,BB,1
passageway,GOT,1
passcode,SP,1
passionless,Office,1
passivity,BBT,1
pastelitos,Dexter,1
pastime,Dexter,1
patched,Dexter,1
patchy,HIMYM,1
pate,Office,1
paternal,BBT,1
pathogen,BBT,1
pathologically,BBT,1
pathologizing,SP,1
pathology,BBT,1
patootie,BBT,1
patriarch,Office,1
patriarchal,BoJack,1
patriarchy,BoJack,1
patrice,HIMYM,1
patrician,Office,1
patricide,GOT,1
patrick,HIMYM,1
patroller,Office,1
patrolling,Dexter,1
patronage,GOT,1
pauline,HIMYM,1
paulson,Dexter,1
paunch,Office,1
pauper,GOT,1
paving,GOT,1
pawing,HIMYM,1
pawnshop,BoJack,1
payin,Office,1
payload,BBT,1
payout,HIMYM,1
payphone,Dexter,1
pda,Office,1
pdf,BBT,1
pdfs,BBT,1
peaceable,GOT,1
peacenik,HIMYM,1
peacetime,GOT,1
pean,BoJack,1
peanutbutter,BoJack,1
pearlescent,BB,1
pearly,BB,1
peasants,BBT,1
peasy,BBT,1
pebbles,Office,1
peccadillo,BoJack,1
pecs,BBT,1
pedagang,Dexter,1
pedantic,BBT,1
pedicab,HIMYM,1
pedigree,BBT,1
pedometer,BBT,1
pedophiled,BoJack,1
pedophilia,SP,1
peed,BBT,1
peein,Office,1
peeing,Office,1
peeler,Office,1
peeper,Office,1
peering,SP,1
peeved,Office,1
pegasus,Office,1
pejorative,Office,1
pele,Office,1
peluru,Dexter,1
pelvic,Office,1
pembroke,Dexter,1
penalise,BB,1
pendulum,BoJack,1
penelitian,Dexter,1
penelope,HIMYM,1
penetrates,GOT,1
penguins,HIMYM,1
penicillin,BBT,1
penile,BBT,1
peninsula,BoJack,1
pennant,BBT,1
pensive,HIMYM,1
pentagonal,BBT,1
pentothal,Dexter,1
peony,HIMYM,1
pepless,BoJack,1
peppery,BB,1
per,BB,1
perceives,BoJack,1
percentile,BB,1
percep,Dexter,1
perceptual,BBT,1
perch,BoJack,1
perchloroethylene,BBT,1
percocet,SP,1
percolate,Office,1
percussive,BBT,1
perdido,Office,1
perdition,BBT,1
perfecter,Office,1
perfectionist,Office,1
perfecto,Office,1
perfumed,GOT,1
perilous,GOT,1
perineum,BBT,1
periodical,BoJack,1
periodically,BBT,1
periphery,Dexter,1
periscope,BoJack,1
periscoping,HIMYM,1
perjure,GOT,1
perkiness,BBT,1
permanence,BBT,1
permantltly,Dexter,1
permeation,Office,1
permen,Dexter,1
permissible,Office,1
permitting,Office,1
pernicious,BBT,1
perpetrate,BBT,1
perpetually,BBT,1
perpetuate,BBT,1
perpetuates,SP,1
perro,Dexter,1
persis,Dexter,1
persist,HIMYM,1
personification,Dexter,1
perspicacious,BoJack,1
perturbation,BBT,1
perturbative,BBT,1
perusahaan,Dexter,1
pervasive,Office,1
perversion,GOT,1
perverted,Office,1
pervy,Dexter,1
pescados,Dexter,1
pescatarian,BoJack,1
pestering,BBT,1
pestilence,BBT,1
pestle,Office,1
petard,BoJack,1
pete,HIMYM,1
petechial,Dexter,1
petticoat,Dexter,1
petunia,Dexter,1
pewter,Office,1
peyote,BBT,1
pff,BBT,1
pfffp,Dexter,1
pfft,Dexter,1
ph,BBT,1
phalaenopsis,Dexter,1
phalanx,Dexter,1
phallic,BBT,1
pharma,HIMYM,1
pharmacist,SP,1
pharmacology,BBT,1
phased,BBT,1
phaser,BBT,1
phasers,BBT,1
phd,BBT,1
pheasant,Dexter,1
phenolphthalein,BBT,1
phenom,BoJack,1
phenyl,BB,1
phenylacetic,BB,1
phenylacetone,BB,1
phil,HIMYM,1
philanderer,Office,1
philanthropist,Office,1
philharmonic,BBT,1
philia,Office,1
philip,Dexter,1
philippine,Dexter,1
phillies,Office,1
philly,Office,1
philodendron,HIMYM,1
phish,Office,1
phlegm,HIMYM,1
phobia,BBT,1
phobic,BBT,1
phoenix,HIMYM,1
phonics,HIMYM,1
phooey,Office,1
phosphate,BB,1
photocopy,Office,1
photoed,Dexter,1
photogenic,SP,1
photographic,BBT,1
photoionization,BBT,1
photomultiplier,BBT,1
photon,BBT,1
photoshopped,Dexter,1
photosynthetic,BBT,1
phraseology,BB,1
phrasing,Office,1
phyl,Office,1
phylum,BBT,1
phys,BBT,1
physicality,Office,1
physicals,BBT,1
physicists,BBT,1
physics,BBT,1
physiological,BBT,1
physiologically,BBT,1
physiology,BBT,1
physique,Office,1
piccata,Office,1
piccolo,BB,1
picked,HIMYM,1
picketers,HIMYM,1
pickiest,BoJack,1
pickled,BBT,1
pickpocket,GOT,1
pictographic,BBT,1
piddle,BB,1
pide,Dexter,1
piecemeal,BB,1
piecrust,GOT,1
pieholes,GOT,1
pierced,BBT,1
pietro,HIMYM,1
pigeonholed,BoJack,1
piggyback,SP,1
piggybacking,BBT,1
piglet,SP,1
pigpen,BBT,1
pigskin,BBT,1
pigtail,Office,1
pigtailed,Office,1
pigtails,HIMYM,1
pikemen,GOT,1
pilaf,HIMYM,1
pilates,Office,1
pileup,Office,1
pilfer,BoJack,1
pilihan,Dexter,1
pilsen,HIMYM,1
pilsner,HIMYM,1
pimple,Office,1
pina,Office,1
pinata,BBT,1
pinball,HIMYM,1
pincer,GOT,1
pinched,GOT,1
pining,HIMYM,1
pinkie,BBT,1
pinstripe,HIMYM,1
pinworm,BBT,1
pious,GOT,1
pipefitter,Dexter,1
piper,Dexter,1
pipsqueak,Office,1
pique,BBT,1
piqued,Dexter,1
piracy,BBT,1
piranha,Office,1
piranhas,HIMYM,1
pisces,BBT,1
pish,BBT,1
pisser,BoJack,1
pissier,BBT,1
pistachios,BBT,1
piston,BB,1
pitchman,Office,1
pitfall,BBT,1
pitifully,Dexter,1
pitted,HIMYM,1
pitter,HIMYM,1
pittsburgh,Dexter,1
pixel,BBT,1
pixie,BBT,1
pjs,BBT,1
pla,Dexter,1
placate,GOT,1
placebo,BBT,1
placeholder,BBT,1
placenta,HIMYM,1
placto,Office,1
plagiarism,BBT,1
plagued,BBT,1
plaid,BBT,1
plainly,HIMYM,1
plait,Office,1
planetes,BBT,1
planetoid,BBT,1
planking,Office,1
planta,Office,1
plantar,Office,1
plantation,Office,1
planty,Dexter,1
plastered,Office,1
plasticized,BBT,1
plat,BoJack,1
platanos,Dexter,1
plateauing,SP,1
plateful,BBT,1
platitude,BBT,1
platonically,BBT,1
platypus,BBT,1
plausibly,BBT,1
playa,BBT,1
playacting,BBT,1
playmate,Dexter,1
playroom,Office,1
plays,BBT,1
plaza,BB,1
pleaser,BBT,1
pleases,Office,1
pleasingly,BBT,1
pleather,HIMYM,1
plebeian,BBT,1
plethora,BBT,1
plexus,Dexter,1
plod,BBT,1
plotting,BoJack,1
plotzed,BBT,1
plough,Office,1
plover,BBT,1
plowman,GOT,1
ployees,Office,1
plucking,Office,1
plumage,BBT,1
plumb,BBT,1
plume,BBT,1
plunder,GOT,1
plundering,GOT,1
plunk,BBT,1
plutonium,BoJack,1
plywood,BB,1
pm,BBT,1
pms,Office,1
pneumonia,Office,1
pneumonic,Office,1
pneumonitis,BB,1
poached,BBT,1
poacher,GOT,1
podiatrist,BBT,1
podunk,BoJack,1
poe,Office,1
poems,HIMYM,1
poindexter,Dexter,1
pointed,BB,1
pointies,BB,1
pointlessly,BBT,1
poking,BoJack,1
pol,BBT,1
poland,Office,1
polarization,BBT,1
polaroid,HIMYM,1
polecat,BBT,1
polenta,BBT,1
polio,BoJack,1
polishing,BBT,1
polka,BBT,1
pollen,BBT,1
polleros,BB,1
polling,BoJack,1
polloi,BBT,1
poly,Dexter,1
polycarbonate,BBT,1
polyenes,BB,1
polyester,BBT,1
polyethylene,Dexter,1
polygraph,Dexter,1
polyhedral,BBT,1
polymer,Dexter,1
polymerize,BBT,1
polymerized,BBT,1
polyphenols,BB,1
polypropylene,BBT,1
pommel,GOT,1
pomodoro,BoJack,1
pomposity,GOT,1
ponce,GOT,1
pondering,BoJack,1
ponderous,GOT,1
pontifex,BBT,1
pontificate,BBT,1
poofters,SP,1
poofy,HIMYM,1
pooh,SP,1
pookums,BB,1
pooling,Dexter,1
poon,Dexter,1
poopie,BB,1
poopin,Office,1
poplar,GOT,1
popped,BBT,1
popper,HIMYM,1
poppin,SP,1
popularize,BoJack,1
populate,BBT,1
populated,BB,1
popups,Office,1
porkchop,GOT,1
porking,Dexter,1
porky,Office,1
pornographer,BBT,1
porous,BBT,1
porridge,GOT,1
portabello,HIMYM,1
portend,BoJack,1
portent,BoJack,1
porter,Dexter,1
portland,Dexter,1
portly,BoJack,1
portraiture,BoJack,1
portrayed,BoJack,1
posh,Office,1
positional,BBT,1
positioning,Dexter,1
positivity,BB,1
positron,BBT,1
positronium,BBT,1
possessor,BBT,1
postal,BB,1
postapocalyptic,HIMYM,1
postcards,Dexter,1
postdoc,BBT,1
posted,BBT,1
posterior,BBT,1
postgraduate,BBT,1
posthaste,BoJack,1
postnatal,Office,1
postpartum,SP,1
postpubescent,BBT,1
posttraumatic,Dexter,1
postulate,BBT,1
postural,BBT,1
posturing,Office,1
posy,Dexter,1
potbellied,HIMYM,1
potbelly,HIMYM,1
potency,BB,1
potentiation,BBT,1
potluck,BoJack,1
poufy,HIMYM,1
poundage,Office,1
pouring,Dexter,1
pours,BoJack,1
poutine,HIMYM,1
pow,Office,1
powdered,Office,1
powerfully,BoJack,1
powerhouse,SP,1
powerpoint,Office,1
powerpoints,Office,1
powwow,BB,1
pox,GOT,1
ppc,Office,1
practicality,BBT,1
practioner,BB,1
practitioner,Office,1
prairie,BBT,1
pranken,Office,1
pranking,Office,1
pranky,Office,1
pratfall,HIMYM,1
prawn,Office,1
praying,BBT,1
preaches,BBT,1
preaching,SP,1
preadolescent,BBT,1
preassigned,Dexter,1
precariously,BoJack,1
preceding,BBT,1
precessor,Office,1
precipitate,Dexter,1
precipitation,Office,1
precipitous,BoJack,1
preclude,BBT,1
precludes,Office,1
precocious,BBT,1
precoital,HIMYM,1
preconceive,Office,1
preconceived,Office,1
preconception,BBT,1
preconference,Office,1
predate,BBT,1
predates,BB,1
predetermine,Office,1
predictably,BBT,1
predicted,BBT,1
predictive,Dexter,1
predigest,BBT,1
predilection,GOT,1
predispose,GOT,1
prednisone,BB,1
predominant,Office,1
preemie,Office,1
prefab,Dexter,1
preggo,BBT,1
pregs,Office,1
preheat,HIMYM,1
prelim,Dexter,1
preliterate,HIMYM,1
premarital,HIMYM,1
prematurely,HIMYM,1
premeal,BoJack,1
premed,BBT,1
premiering,HIMYM,1
prenup,BBT,1
prenups,Dexter,1
preoccupation,BB,1
preoccupied,GOT,1
prepaid,HIMYM,1
prepares,BBT,1
preparing,Office,1
prepay,Dexter,1
prepped,Dexter,1
preppies,HIMYM,1
prepubescent,BoJack,1
prerecorded,HIMYM,1
prerequisite,HIMYM,1
presale,SP,1
preschooler,BBT,1
prescreen,Office,1
prescribed,BoJack,1
prescribes,BoJack,1
presenter,BoJack,1
presenting,HIMYM,1
presently,BB,1
preservative,Dexter,1
preserving,HIMYM,1
preshow,BBT,1
presiding,Dexter,1
pressed,BoJack,1
presser,BoJack,1
pressured,Office,1
pressuring,SP,1
pressurization,BBT,1
pressurize,BoJack,1
presumed,BBT,1
presuppose,BBT,1
pret,Office,1
prevailing,BBT,1
preventing,GOT,1
prevents,GOT,1
preview,HIMYM,1
prickle,Dexter,1
pricy,SP,1
priestess,GOT,1
priesthood,SP,1
prim,BBT,1
prima,Dexter,1
primatology,BBT,1
primed,Office,1
primer,Office,1
primetime,Dexter,1
primp,GOT,1
princesses,GOT,1
principia,BBT,1
prinss,Office,1
prion,BBT,1
prioritize,Dexter,1
prioritized,Dexter,1
prism,BBT,1
priss,Office,1
prius,Office,1
priuses,BoJack,1
privileged,BB,1
prizefight,BBT,1
prk,BBT,1
probate,Dexter,1
probationary,Office,1
probing,BBT,1
problema,BB,1
problemas,Office,1
problemo,Office,1
procedural,BoJack,1
processed,Office,1
procession,BoJack,1
processional,BBT,1
proclaims,GOT,1
proclivity,GOT,1
procrastinating,HIMYM,1
procreating,BBT,1
proctology,Office,1
procurer,GOT,1
prod,Dexter,1
productively,GOT,1
profane,GOT,1
profanity,HIMYM,1
professed,BBT,1
proffer,BBT,1
profiler,Dexter,1
profligacy,GOT,1
profusely,BB,1
progesterone,BBT,1
prognosis,BoJack,1
programme,BB,1
progressively,SP,1
projectile,BBT,1
prolate,BBT,1
proletariat,BoJack,1
prolific,SP,1
prologue,Dexter,1
prolonging,BB,1
promiscuity,BBT,1
promiscuous,BBT,1
prompt,BBT,1
prong,Office,1
pronto,Office,1
pronunciation,HIMYM,1
proofed,Dexter,1
proofread,Office,1
propaganda,Office,1
propagation,BBT,1
propel,Dexter,1
proportional,BBT,1
propulsion,BBT,1
prosecutorial,Dexter,1
prospective,BBT,1
prospectus,Office,1
prosperity,GOT,1
prosperous,GOT,1
prospers,GOT,1
prostatic,BBT,1
prosthetics,Dexter,1
protecting,GOT,1
protestant,Dexter,1
protesting,SP,1
protestors,SP,1
protic,BB,1
proton,BBT,1
protoplasm,BBT,1
prototyper,BBT,1
protract,BoJack,1
protracted,GOT,1
provably,Office,1
provenance,BBT,1
proverb,GOT,1
provocatively,HIMYM,1
provolone,Office,1
provs,BoJack,1
prow,Office,1
prowling,GOT,1
proximal,BBT,1
proximate,BBT,1
proxy,Office,1
pruno,BoJack,1
pruny,BBT,1
prurient,BBT,1
prying,BB,1
ps,Office,1
pseudo,BB,1
pssh,BBT,1
psyche,Office,1
psychiatry,Office,1
psychoanalyze,BBT,1
psychodrama,BoJack,1
psycholinguist,Dexter,1
psycholinguistic,Dexter,1
psychologism,BBT,1
psychopathic,Dexter,1
psychopaths,Dexter,1
psychosexual,BBT,1
psychotherapist,BBT,1
psychotherapy,BBT,1
pt,BB,1
pubescently,HIMYM,1
pubis,BBT,1
publically,GOT,1
publishing,BoJack,1
pubococcygeus,BBT,1
pucker,HIMYM,1
puckering,Dexter,1
puddin,Office,1
pudge,HIMYM,1
puerto,Office,1
pufferfish,BBT,1
puffery,BBT,1
puffin,BBT,1
puffing,Office,1
pulley,BBT,1
pulpit,HIMYM,1
pumice,BBT,1
pummel,BBT,1
pumper,BBT,1
puncher,Office,1
punchline,Office,1
punchlines,BoJack,1
punchy,HIMYM,1
punctured,Dexter,1
pungent,Office,1
punim,BBT,1
punishes,GOT,1
punitive,BB,1
punking,BB,1
punter,HIMYM,1
pupate,BBT,1
purer,BB,1
purist,Dexter,1
puritanical,HIMYM,1
purport,BBT,1
purposefully,Office,1
purring,HIMYM,1
pursues,HIMYM,1
purveyor,GOT,1
pushback,BBT,1
pushed,BBT,1
pushover,BBT,1
pushup,Office,1
puss,BB,1
putrefied,Dexter,1
putrefy,Dexter,1
putrid,Dexter,1
putt,HIMYM,1
putter,Office,1
puuuhhhh,BoJack,1
puzzled,BBT,1
pvc,BBT,1
pyre,GOT,1
pyrite,BBT,1
pyrophytes,SP,1
python,Office,1
qt,Office,1
qua,Office,1
quackers,BoJack,1
quadrilateral,BBT,1
quadrupole,BBT,1
quagmire,HIMYM,1
quake,HIMYM,1
quaker,Office,1
quakin,Dexter,1
qual,Office,1
qualitatively,BBT,1
quantifiable,BBT,1
quantification,Dexter,1
quantitative,BBT,1
quantization,BBT,1
quantize,BBT,1
quartered,GOT,1
quarterfinal,Office,1
quasar,BBT,1
quatro,HIMYM,1
queef,SP,1
queefed,SP,1
queefy,SP,1
queenly,GOT,1
quell,BBT,1
quench,BBT,1
quesadilla,BBT,1
questing,BBT,1
quibble,BBT,1
quilled,Office,1
quilting,BBT,1
quincy,Office,1
quinic,BB,1
quint,SP,1
quintessential,BBT,1
quipping,Office,1
quits,BoJack,1
quizzical,BBT,1
r'us,Office,1
racer,BoJack,1
rachel,HIMYM,1
racially,BBT,1
racked,BoJack,1
racketeering,Dexter,1
racoon,BBT,1
racy,HIMYM,1
raddest,Office,1
radial,Dexter,1
radiating,BBT,1
radiative,BBT,1
radioactivity,BBT,1
radiogram,Dexter,1
radiologist,BB,1
radiotherapy,BB,1
radium,BBT,1
rafter,Office,1
rafting,BBT,1
ragamuffin,Office,1
rageous,HIMYM,1
rager,BBT,1
raggedy,BBT,1
ragtime,Office,1
raiders,BBT,1
raiding,GOT,1
railroading,BBT,1
railway,BBT,1
rainforest,HIMYM,1
raining,SP,1
rainwater,Dexter,1
raiser,Office,1
raising,BBT,1
raison,BBT,1
raking,BB,1
rallied,GOT,1
rama,BBT,1
ramadan,Office,1
rambler,Office,1
rambling,BoJack,1
rampage,BB,1
rampart,GOT,1
rancheros,BB,1
rancid,BoJack,1
randomized,SP,1
rankest,BBT,1
raped,GOT,1
raper,GOT,1
raping,Office,1
rapping,HIMYM,1
rapscallion,HIMYM,1
rapture,Dexter,1
rapturous,BoJack,1
rarefied,BoJack,1
rarefy,BBT,1
rarified,BBT,1
rascally,SP,1
rasher,GOT,1
rashness,GOT,1
rata,BB,1
ratatouille,Office,1
rationale,BB,1
rationality,SP,1
rationalizing,BB,1
rationally,Office,1
ratter,Dexter,1
rattled,BBT,1
rattling,BBT,1
raucous,BBT,1
raunchy,Office,1
raving,Office,1
ravish,BBT,1
ravishing,GOT,1
rawr,Office,1
raze,SP,1
razz,BoJack,1
razzing,Dexter,1
reabsorb,BBT,1
reacher,HIMYM,1
reactant,BB,1
readership,BoJack,1
realign,BoJack,1
realignment,Dexter,1
realist,GOT,1
realized,BBT,1
realizing,Office,1
reall,Office,1
realtionship,HIMYM,1
realty,Office,1
reaming,Dexter,1
reanalyzing,Dexter,1
reanimate,Office,1
reanimated,BoJack,1
reaper,Office,1
reappearance,Office,1
reapply,HIMYM,1
rearguard,GOT,1
rearranging,Dexter,1
reascended,BBT,1
reasonableness,BBT,1
reassemble,Office,1
reassembly,BBT,1
reassess,BB,1
reassurance,Dexter,1
reattached,BBT,1
reave,GOT,1
reaver,GOT,1
reavers,GOT,1
reaving,GOT,1
rebalance,Dexter,1
rebate,Office,1
rebellious,BBT,1
rebirthed,BoJack,1
rebook,HIMYM,1
