word,total_count,chapter_count,chapters
hotel,172,45,"10:12,12:1,14:5,18:1,20:1,26:5,28:3,30:4,32:2,34:4,36:3,40:2,42:1,44:3,48:14,50:4,52:7,54:9,56:1,58:5,62:4,66:2,72:5,74:2,78:6,80:5,82:4,86:1,92:1,94:6,96:4,98:2,100:1,102:2,104:1,108:16,116:2,118:3,122:2,124:5,126:2,128:1,130:4,135:3,153:1"
snow,171,36,"10:2,14:1,16:2,18:3,26:2,30:3,34:1,40:1,42:1,44:1,52:4,54:3,56:3,58:4,60:5,62:11,68:2,70:2,72:2,78:3,80:10,82:37,84:6,88:1,94:2,98:1,100:2,104:1,106:7,108:2,114:14,116:2,118:8,122:12,128:2,130:8"
take,160,50,"10:4,14:1,16:1,18:3,20:5,26:2,28:2,30:3,32:4,34:2,40:2,42:1,44:11,46:3,48:7,50:7,52:5,54:9,56:3,58:6,60:1,62:4,66:1,68:3,70:2,72:5,74:3,78:4,80:2,82:4,86:1,92:6,94:4,96:3,100:1,102:4,104:3,106:1,108:4,112:2,114:3,116:3,118:1,124:4,126:2,128:1,130:1,132:4,138:1,141:1"
voice,160,49,"10:1,14:2,16:8,18:2,20:2,22:4,26:1,28:1,34:3,40:2,44:6,46:2,48:1,52:4,54:4,56:2,58:1,62:2,66:11,68:5,72:3,76:1,78:6,80:1,82:1,84:2,86:4,88:2,92:7,94:6,96:2,98:4,100:1,102:4,104:2,106:2,108:9,110:1,112:5,114:5,116:5,118:2,120:3,122:2,124:8,126:2,130:4,132:1,141:1"
open,156,49,"12:1,14:3,16:1,18:1,20:1,26:2,28:1,30:1,32:3,34:9,40:1,44:6,46:4,48:7,52:2,54:3,58:2,62:6,66:4,68:2,70:2,72:3,74:6,78:4,80:5,82:6,84:1,86:7,88:2,92:6,94:2,98:4,100:1,102:1,104:1,108:13,110:1,112:2,114:3,116:1,118:1,120:5,122:3,124:3,126:3,128:1,130:3,137:5,138:1"
fall,155,48,"10:2,14:2,16:5,18:2,20:2,22:1,26:4,30:3,32:1,34:3,36:1,40:2,44:5,46:2,48:2,50:3,52:2,54:1,56:1,60:1,62:5,66:4,68:3,70:2,72:1,74:1,78:6,80:1,82:17,84:2,86:3,88:7,92:2,94:1,96:1,104:12,106:1,108:10,112:1,114:1,116:8,118:2,120:6,122:3,126:3,128:4,130:2,151:1"
year,155,46,"10:6,12:1,14:10,16:3,18:5,20:13,26:1,28:2,30:2,32:4,34:3,36:1,40:8,42:1,44:7,46:1,48:20,50:2,52:4,54:6,58:1,62:3,66:6,70:1,74:1,78:7,80:4,84:1,88:1,92:8,94:2,96:2,100:1,102:1,106:2,108:1,110:2,112:1,114:1,124:3,130:1,132:1,135:1,136:1,150:1,153:1"
bad,153,44,"10:3,12:4,14:3,16:3,18:4,20:3,28:1,32:9,34:1,40:8,44:3,46:4,48:2,50:3,52:4,54:8,56:4,58:2,66:1,68:3,70:1,72:7,78:9,80:3,92:6,94:1,100:3,102:1,104:2,106:7,108:6,110:1,114:5,116:2,118:3,120:1,122:2,126:4,128:2,130:2,132:6,137:4,138:1,141:1"
floor,153,45,"10:12,12:1,14:4,16:2,20:2,26:1,30:1,34:13,42:1,44:3,46:5,48:6,50:4,52:2,54:1,58:1,62:3,66:5,68:3,70:5,74:3,78:6,80:3,84:1,86:3,88:5,92:3,94:2,96:2,98:1,104:4,106:1,108:10,110:2,112:2,116:5,118:1,120:3,122:4,124:4,126:3,128:5,130:1,137:2,141:2"
light,153,40,"6:1,12:1,14:3,16:4,18:1,30:3,34:5,42:2,44:9,46:6,48:6,50:2,52:3,54:2,58:3,60:1,66:4,68:1,70:6,74:5,78:7,80:3,82:3,86:6,88:4,92:7,94:1,96:6,102:1,104:4,106:1,108:7,114:3,116:7,118:8,122:6,124:1,128:1,130:8,132:1"
close,150,51,"10:2,12:3,14:3,16:1,18:3,20:1,26:1,28:2,30:1,32:1,34:6,36:1,40:2,44:8,46:1,48:7,50:2,52:5,54:2,56:1,58:11,62:8,66:1,68:1,72:2,74:2,78:3,80:1,82:7,88:1,92:4,94:2,96:1,98:3,100:1,104:3,106:3,108:5,114:6,116:1,118:5,120:3,122:2,124:5,126:2,128:2,130:4,132:1,135:1,137:5,141:1"
day,150,46,"12:2,14:12,16:3,18:4,20:7,26:1,28:4,30:2,34:6,36:1,40:5,44:2,46:4,48:1,50:4,52:1,54:4,56:3,58:1,62:5,66:6,68:2,70:1,72:3,74:1,78:11,80:3,82:3,88:1,92:12,96:2,102:2,104:1,106:1,108:2,110:1,112:2,114:5,116:1,118:1,124:3,130:4,132:2,135:1,137:1,141:6"
ask,149,48,"10:2,12:2,14:4,16:3,18:5,20:4,26:2,28:3,30:4,32:6,34:4,40:2,42:3,44:14,46:6,48:2,50:4,52:6,54:9,56:5,60:1,62:1,66:1,68:4,70:2,72:7,78:4,80:2,82:1,84:3,86:1,92:8,94:3,96:1,100:3,102:1,104:3,106:2,108:2,112:1,114:1,118:1,126:1,128:1,130:1,132:1,133:1,136:1"
place,149,45,"1:1,2:1,10:1,12:1,14:8,16:3,26:4,28:3,30:8,34:6,36:1,40:3,44:4,46:6,48:3,50:3,52:3,54:10,56:1,58:4,66:2,68:1,70:2,72:4,74:1,78:6,80:5,82:3,88:5,92:1,94:1,96:3,98:1,104:4,108:4,112:3,114:2,116:3,118:5,124:3,126:2,128:5,130:2,132:4,141:3"
leave,145,51,"10:1,14:1,16:6,18:9,20:4,26:1,30:4,36:2,40:1,42:1,44:6,46:6,48:2,50:1,52:1,54:3,56:1,60:1,62:2,66:3,70:2,72:3,74:1,78:5,80:2,82:1,84:1,86:1,88:1,92:12,94:2,96:2,102:1,104:6,106:2,108:7,110:1,114:2,116:6,118:2,120:5,122:3,124:2,126:2,128:1,130:1,132:4,135:1,137:2,138:1,141:7"
sit,145,45,"10:2,12:5,16:4,18:3,20:9,26:2,28:1,30:3,32:5,34:4,40:7,42:2,44:9,46:5,48:1,50:2,52:1,54:4,58:5,62:2,66:2,68:2,70:5,78:9,80:6,82:3,84:3,86:3,92:3,94:3,96:1,98:1,100:1,102:1,104:3,108:2,110:1,112:2,116:2,122:1,126:1,130:3,132:9,137:1,141:1"
hear,144,49,"10:2,12:1,16:1,18:4,20:2,22:1,30:2,32:5,34:3,40:1,42:1,44:7,48:3,50:2,52:2,54:4,58:4,62:2,66:1,68:2,70:3,72:1,74:2,78:2,82:5,84:1,86:5,88:3,92:2,94:5,96:1,98:2,102:8,104:5,106:1,108:16,110:3,112:2,116:5,118:2,120:4,122:1,124:2,126:4,130:3,132:2,137:2,138:1,141:1"
son,143,45,"10:5,12:1,14:1,18:4,20:8,28:1,30:2,32:6,34:2,36:1,40:6,42:4,44:12,46:4,48:1,52:3,54:2,66:1,68:3,70:5,72:4,74:1,78:4,80:4,84:2,88:1,92:4,94:1,96:2,102:6,104:16,108:5,112:3,114:1,116:3,118:1,120:2,122:3,124:2,126:1,128:1,132:1,133:1,135:1,136:1"
foot,136,44,"10:1,12:1,14:1,16:2,18:2,20:2,26:1,34:4,40:7,42:1,44:7,46:1,48:1,50:2,52:1,56:2,58:6,62:5,66:5,68:6,70:3,72:1,74:2,78:4,80:2,82:8,86:4,92:2,94:1,96:2,98:2,104:3,106:2,108:2,114:4,116:6,118:4,120:3,122:6,124:3,126:3,130:5,132:5,137:1"
let,136,44,"14:2,16:1,18:4,20:4,26:1,28:1,30:6,32:1,34:3,36:1,40:4,42:1,44:6,46:7,48:1,52:4,54:9,56:1,58:2,62:3,68:2,70:5,74:1,78:4,80:4,82:3,84:1,88:5,92:7,94:3,96:3,98:3,100:2,102:1,104:2,108:11,112:3,116:5,118:1,122:1,126:2,128:1,130:1,132:3"
father,135,34,"12:1,16:4,18:2,20:14,30:3,32:3,34:1,40:4,42:1,44:8,50:4,54:4,62:1,66:28,68:1,70:2,72:2,74:1,78:3,80:1,82:4,84:2,92:1,94:1,96:4,98:3,102:1,104:3,108:4,112:7,124:8,126:7,133:1,137:1"
