word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
swallow,swallow,VERB,1,1,We Are Fucking Fucked,1.0,False,970
deadly,deadly,ADJ,1,1,We Are Fucking Fucked,1.0,False,971
secure,secure,ADJ,1,1,We Are Fucking Fucked,1.0,False,972
ascend,ascend,NOUN,1,1,Uprising,1.0,False,973
dumb,dumb,ADJ,1,1,Unravelling,1.0,False,974
sunrise,sunrise,NOUN,1,1,Unravelling,1.0,False,975
disembark,disembark,VERB,1,1,Unravelling,1.0,False,976
universe,universe,NOUN,1,1,We Are Fucking Fucked,1.0,False,977
declare,declare,VERB,1,1,Apocalypse Please,1.0,False,978
emergency,emergency,NOUN,1,1,Apocalypse Please,1.0,False,979
spread,spread,VERB,1,1,Apocalypse Please,1.0,False,980
urgency,urgency,NOUN,1,1,Apocalypse Please,1.0,False,981
saw,see,VERB,1,1,Apocalypse Please,1.0,False,982
miracle,miracle,NOUN,1,1,Apocalypse Please,1.0,False,983
biblical,biblical,ADJ,1,1,Apocalypse Please,1.0,False,984
proclaim,proclaim,VERB,1,1,Apocalypse Please,1.0,False,985
pr,pr,NOUN,1,1,Uprising,1.0,False,986
victory,victory,NOUN,1,1,Apocalypse Please,1.0,False,987
course,course,NOUN,1,1,Apocalypse Please,1.0,False,988
line,line,NOUN,1,1,Compliance,1.0,False,989
flag,flag,NOUN,1,1,Uprising,1.0,False,990
ago,ago,ADP,1,1,Dead Inside,1.0,False,991
join,join,VERB,1,1,Compliance,1.0,False,992
collide,collide,VERB,1,1,Thoughts of a Dying Atheist,1.0,False,993
paranoia,paranoia,PROPN,1,1,Uprising,1.0,False,994
bloom,bloom,NOUN,1,1,Uprising,1.0,False,995
eternal,eternal,ADJ,1,1,Apocalypse Please,1.0,False,996
absent,absent,PROPN,1,1,Mercy,1.0,False,997
gods,god,NOUN,1,1,Mercy,1.0,False,998
infinity,infinity,NOUN,1,1,Dead Inside,1.0,False,999
cares,care,NOUN,1,1,Dead Inside,1.0,False,1000
bereft,bereft,ADJ,1,1,Dead Inside,1.0,False,1001
feels,feel,VERB,1,1,Dead Inside,1.0,False,1002
magic,magic,NOUN,1,1,Dead Inside,1.0,False,1003
hurting,hurt,VERB,1,1,Dead Inside,1.0,False,1004
lеft,lеft,ADJ,1,1,Unravelling,1.0,False,1005
crushed,crush,VERB,1,1,Dead Inside,1.0,False,1006
pulverised,pulverise,VERB,1,1,Dead Inside,1.0,False,1007
letting,let,VERB,1,1,Dead Inside,1.0,False,1008
inch,inch,NOUN,1,1,Dead Inside,1.0,False,1009
giving,give,VERB,1,1,Dead Inside,1.0,False,1010
years,year,NOUN,1,1,Resistance,1.0,False,1011
smile,smile,VERB,1,1,Resistance,1.0,False,1012
shout,shout,VERB,1,1,Stockholm Syndrome,1.0,False,1013
anger,anger,NOUN,1,1,Stockholm Syndrome,1.0,False,1014
gave,give,VERB,1,1,Dead Inside,1.0,False,1015
trappеd,trappеd,NOUN,1,1,Unravelling,1.0,False,1016
heaven,heaven,NOUN,1,1,Unravelling,1.0,False,1017
really,really,ADV,1,1,We Are Fucking Fucked,1.0,True,1018
switch,switch,NOUN,1,1,Uprising,1.0,False,1019
fat,fat,ADJ,1,1,Uprising,1.0,False,1020
cats,cat,NOUN,1,1,Uprising,1.0,False,1021
attack,attack,NOUN,1,1,Uprising,1.0,False,1022
their,their,PRON,1,1,Uprising,1.0,True,1023
eat,eat,VERB,1,1,Mercy,1.0,False,1024
drugs,drug,NOUN,1,1,Uprising,1.0,False,1025
silent,silent,ADJ,1,1,Mercy,1.0,False,1026
tyranny,tyranny,NOUN,1,1,Mercy,1.0,False,1027
going,go,VERB,1,1,Mercy,1.0,False,1028
hypnotized,hypnotize,VERB,1,1,Mercy,1.0,False,1029
