word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
sight,sight,NOUN,1,1,Tourette’s,1.0,False,1077
phone,phone,NOUN,1,1,Tourette’s,1.0,False,1078
fool,fool,VERB,1,1,Sappy,1.0,False,1079
seem,seem,VERB,1,1,Sappy,1.0,True,1080
wallow,wallow,VERB,1,1,Sappy,1.0,False,1081
waste,waste,VERB,1,1,Rape Me,1.0,False,1082
spring,spring,NOUN,1,1,In Bloom,1.0,False,1083
reproductive,reproductive,ADJ,1,1,In Bloom,1.0,False,1084
glands,gland,NOUN,1,1,In Bloom,1.0,False,1085
chorus,chorus,NOUN,1,1,In Bloom,1.0,False,1086
guarantee,guarantee,VERB,1,1,Jesus Doesn’t Want Me for a Sunbeam (Live Acoustic),1.0,False,1087
least,least,ADJ,1,1,Jesus Doesn’t Want Me for a Sunbeam (Live Acoustic),1.0,True,1088
part,part,NOUN,1,1,Jesus Doesn’t Want Me for a Sunbeam (Live Acoustic),1.0,True,1089
moderate,moderate,PROPN,1,1,Tourette’s,1.0,False,1090
stairs,stair,NOUN,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1091
although,although,SCONJ,1,1,The Man Who Sold the World (Live Acoustic),1.0,True,1092
surprise,surprise,NOUN,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1093
number,number,NOUN,1,1,About a Girl,1.0,False,1094
kids,kid,NOUN,1,1,In Bloom,1.0,False,1095
weather,weather,PROPN,1,1,In Bloom,1.0,False,1096
changes,change,NOUN,1,1,In Bloom,1.0,False,1097
moods,mood,NOUN,1,1,In Bloom,1.0,False,1098
untie,untie,VERB,1,1,Polly,1.0,False,1099
chase,chase,NOUN,1,1,Polly,1.0,False,1100
few,few,ADJ,1,1,Polly,1.0,True,1101
hurts,hurt,VERB,1,1,Polly,1.0,False,1102
caught,catch,VERB,1,1,Polly,1.0,False,1103
guard,guard,NOUN,1,1,Polly,1.0,False,1104
amazes,amaze,VERB,1,1,Polly,1.0,False,1105
instinct,instinct,ADJ,1,1,Polly,1.0,False,1106
blue,blue,ADJ,1,1,Paper Cuts,1.0,False,1107
cock,cock,VERB,1,1,Paper Cuts,1.0,False,1108
twitch,twitch,NOUN,1,1,Paper Cuts,1.0,False,1109
masturbate,masturbate,VERB,1,1,Paper Cuts,1.0,False,1110
windows,window,NOUN,1,1,Paper Cuts,1.0,False,1111
paint,paint,NOUN,1,1,Paper Cuts,1.0,False,1112
scratch,scratch,VERB,1,1,Paper Cuts,1.0,False,1113
blowtorch,blowtorch,NOUN,1,1,Polly,1.0,False,1114
newspapers,newspaper,NOUN,1,1,Paper Cuts,1.0,False,1115
spread,spread,VERB,1,1,Paper Cuts,1.0,False,1116
soaking,soak,VERB,1,1,Paper Cuts,1.0,False,1117
due,due,ADJ,1,1,Paper Cuts,1.0,True,1118
hosing,hosing,NOUN,1,1,Paper Cuts,1.0,False,1119
whom,whom,PRON,1,1,Paper Cuts,1.0,True,1120
maternal,maternal,ADJ,1,1,Paper Cuts,1.0,False,1121
hers,hers,PRON,1,1,Paper Cuts,1.0,True,1122
grown,grow,VERB,1,1,Negative Creep,1.0,False,1123
crude,crude,ADJ,1,1,Negative Creep,1.0,False,1124
aah,aah,PROPN,1,1,Negative Creep,1.0,False,1125
feeding,feeding,NOUN,1,1,Paper Cuts,1.0,False,1126
push,push,VERB,1,1,Paper Cuts,1.0,False,1127
towards,towards,ADP,1,1,Paper Cuts,1.0,True,1128
cracks,crack,NOUN,1,1,Paper Cuts,1.0,False,1129
sometimes,sometimes,ADV,1,1,Paper Cuts,1.0,True,1130
surrealistic,surrealistic,ADJ,1,1,Downer,1.0,False,1131
fantasy,fantasy,NOUN,1,1,Downer,1.0,False,1132
bland,bland,PROPN,1,1,Downer,1.0,False,1133
boring,boring,ADJ,1,1,Downer,1.0,False,1134
pupil,pupil,NOUN,1,1,Drain You,1.0,False,1135
taught,teach,VERB,1,1,Drain You,1.0,False,1136
apple,apple,NOUN,1,1,Drain You,1.0,False,1137
healthy,healthy,ADJ,1,1,Drain You,1.0,False,1138
