word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
mm,mm,INTJ,1,1,Under Pressure,1.0,False,1027
hm,hm,INTJ,1,1,Under Pressure,1.0,False,1028
knitting,knit,VERB,1,1,I’m Going Slightly Mad,1.0,False,1029
needle,needle,NOUN,1,1,I’m Going Slightly Mad,1.0,False,1030
unravelling,unravelling,ADJ,1,1,I’m Going Slightly Mad,1.0,False,1031
fast,fast,ADV,1,1,I’m Going Slightly Mad,1.0,False,1032
mmm,mmm,INTJ,1,1,Under Pressure,1.0,False,1033
num,num,NOUN,1,1,Under Pressure,1.0,False,1034
bum,bum,PROPN,1,1,Under Pressure,1.0,False,1035
doo,doo,PROPN,1,1,Under Pressure,1.0,False,1036
floor,floor,NOUN,1,1,Under Pressure,1.0,False,1037
belong,belong,VERB,1,1,Seven Seas of Rhye,1.0,False,1038
sympathy,sympathy,NOUN,1,1,Bohemian Rhapsody,1.0,False,1039
privy,privy,NOUN,1,1,Seven Seas of Rhye,1.0,False,1040
counsellors,counsellor,NOUN,1,1,Seven Seas of Rhye,1.0,False,1041
abuse,abuse,NOUN,1,1,Seven Seas of Rhye,1.0,False,1042
trust,trust,NOUN,1,1,Seven Seas of Rhye,1.0,False,1043
swear,swear,VERB,1,1,Seven Seas of Rhye,1.0,False,1044
sister,sister,PROPN,1,1,Seven Seas of Rhye,1.0,False,1045
possess,possess,VERB,1,1,Seven Seas of Rhye,1.0,False,1046
fear,fear,VERB,1,1,Seven Seas of Rhye,1.0,False,1047
lords,lords,PROPN,1,1,Seven Seas of Rhye,1.0,False,1048
walking,walk,VERB,1,1,The March of the Black Queen,1.0,False,1049
descend,descend,VERB,1,1,Seven Seas of Rhye,1.0,False,1050
unbelievers,unbeliever,NOUN,1,1,Seven Seas of Rhye,1.0,False,1051
peers,peer,NOUN,1,1,Seven Seas of Rhye,1.0,False,1052
boils,boil,VERB,1,1,The March of the Black Queen,1.0,False,1053
bakes,bake,VERB,1,1,The March of the Black Queen,1.0,False,1054
dots,dot,VERB,1,1,The March of the Black Queen,1.0,False,1055
singalongs,singalong,NOUN,1,1,The March of the Black Queen,1.0,False,1056
lullabies,lullaby,NOUN,1,1,The March of the Black Queen,1.0,False,1057
city,city,NOUN,1,1,The March of the Black Queen,1.0,False,1058
fireflies,firefly,NOUN,1,1,The March of the Black Queen,1.0,False,1059
hell,hell,NOUN,1,1,The March of the Black Queen,1.0,False,1060
hands,hand,NOUN,1,1,The March of the Black Queen,1.0,False,1061
preachers,preacher,NOUN,1,1,Seven Seas of Rhye,1.0,False,1062
puts,put,NOUN,1,1,Under Pressure,1.0,False,1063
invitation,invitation,NOUN,1,1,Killer Queen,1.0,False,1064
decline,decline,VERB,1,1,Killer Queen,1.0,False,1065
caviar,caviar,PROPN,1,1,Killer Queen,1.0,False,1066
cigarettes,cigarette,NOUN,1,1,Killer Queen,1.0,False,1067
versed,verse,VERB,1,1,Killer Queen,1.0,False,1068
etiquette,etiquette,NOUN,1,1,Killer Queen,1.0,False,1069
extraordinarily,extraordinarily,ADV,1,1,Killer Queen,1.0,False,1070
says,say,VERB,1,1,Killer Queen,1.0,False,1071
marie,marie,PROPN,1,1,Killer Queen,1.0,False,1072
antoinette,antoinette,PROPN,1,1,Killer Queen,1.0,False,1073
buh,buh,NOUN,1,1,Under Pressure,1.0,False,1074
remedy,remedy,NOUN,1,1,Killer Queen,1.0,False,1075
khrushchev,khrushchev,PROPN,1,1,Killer Queen,1.0,False,1076
kennedy,kennedy,PROPN,1,1,Killer Queen,1.0,False,1077
anytime,anytime,ADV,1,1,Killer Queen,1.0,False,1078
moët,moët,PROPN,1,1,Killer Queen,1.0,False,1079
et,et,NOUN,1,1,Killer Queen,1.0,False,1080
chandon,chandon,PROPN,1,1,Killer Queen,1.0,False,1081
pretty,pretty,ADJ,1,1,Killer Queen,1.0,False,1082
cabinet,cabinet,NOUN,1,1,Killer Queen,1.0,False,1083
eat,eat,VERB,1,1,Killer Queen,1.0,False,1084
cake,cake,NOUN,1,1,Killer Queen,1.0,False,1085
defeat,defeat,NOUN,1,1,Somebody to Love,1.0,False,1086
built,build,VERB,1,1,Killer Queen,1.0,False,1087
