word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
building,building,NOUN,1,1,Balaclava,1.0,False,1362
trainer,trainer,NOUN,1,1,American Sports,1.0,False,1363
oil,oil,NOUN,1,1,My Propeller,1.0,False,1364
battleground,battleground,NOUN,1,1,American Sports,1.0,False,1365
aura,aura,NOUN,1,1,American Sports,1.0,False,1366
stupid,stupid,ADJ,1,1,American Sports,1.0,False,1367
wipe,wipe,VERB,1,1,American Sports,1.0,False,1368
battery,battery,NOUN,1,1,American Sports,1.0,False,1369
brawl,brawl,PROPN,1,1,American Sports,1.0,False,1370
able,able,ADJ,1,1,Balaclava,1.0,False,1371
burning,burning,NOUN,1,1,Balaclava,1.0,False,1372
stuck,stick,VERB,1,1,American Sports,1.0,False,1373
boast,boast,VERB,1,1,Balaclava,1.0,False,1374
flawless,flawless,ADJ,1,1,Balaclava,1.0,False,1375
mask,mask,NOUN,1,1,American Sports,1.0,False,1376
virtual,virtual,ADJ,1,1,American Sports,1.0,False,1377
heist,heist,NOUN,1,1,Balaclava,1.0,False,1378
explanation,explanation,NOUN,1,1,American Sports,1.0,False,1379
pulling,pull,VERB,1,1,Balaclava,1.0,False,1380
parliament,parliament,PROPN,1,1,American Sports,1.0,False,1381
stone,stone,PROPN,1,1,I Want It All,1.0,False,1382
miracle,miracle,NOUN,1,1,I Want It All,1.0,False,1383
killer,killer,PROPN,1,1,Batphone,1.0,False,1384
pink,pink,PROPN,1,1,Batphone,1.0,False,1385
flamingos,flamingos,PROPN,1,1,Batphone,1.0,False,1386
computer,computer,NOUN,1,1,Batphone,1.0,False,1387
controlled,control,VERB,1,1,Batphone,1.0,False,1388
faith,faith,NOUN,1,1,I Want It All,1.0,False,1389
heartache,heartache,NOUN,1,1,I Want It All,1.0,False,1390
descent,descent,NOUN,1,1,My Propeller,1.0,False,1391
urgency,urgency,NOUN,1,1,My Propeller,1.0,False,1392
tow,tow,VERB,1,1,My Propeller,1.0,False,1393
strength,strength,NOUN,1,1,My Propeller,1.0,False,1394
games,game,NOUN,1,1,I Want It All,1.0,False,1395
wallpaper,wallpaper,NOUN,1,1,Batphone,1.0,False,1396
skirmish,skirmish,NOUN,1,1,Balaclava,1.0,False,1397
vengeance,vengeance,PROPN,1,1,Batphone,1.0,False,1398
born,bear,VERB,1,1,Balaclava,1.0,False,1399
tie,tie,VERB,1,1,Balaclava,1.0,False,1400
tracks,track,NOUN,1,1,Balaclava,1.0,False,1401
anyway,anyway,ADV,1,1,Balaclava,1.0,True,1402
garden,garden,NOUN,1,1,Balaclava,1.0,False,1403
reek,reek,NOUN,1,1,Balaclava,1.0,False,1404
decorated,decorate,VERB,1,1,Batphone,1.0,False,1405
closed,closed,ADJ,1,1,Batphone,1.0,False,1406
salty,salty,ADJ,1,1,Balaclava,1.0,False,1407
dive,dive,NOUN,1,1,Batphone,1.0,False,1408
pass,pass,VERB,1,1,Batphone,1.0,False,1409
vehicles,vehicle,NOUN,1,1,Batphone,1.0,False,1410
opaque,opaque,ADJ,1,1,Batphone,1.0,False,1411
runny,runny,ADJ,1,1,Balaclava,1.0,False,1412
fairly,fairly,ADV,1,1,Batphone,1.0,False,1413
ahold,ahold,ADP,1,1,Batphone,1.0,False,1414
trial,trial,NOUN,1,1,Four Out of Five,1.0,False,1415
imaginative,imaginative,ADJ,1,1,Four Out of Five,1.0,False,1416
advertise,advertise,PROPN,1,1,Four Out of Five,1.0,False,1417
yes,yes,INTJ,1,1,Cornerstone,1.0,False,1418
sentimental,sentimental,ADJ,1,1,Fluorescent Adolescent,1.0,False,1419
clinging,cling,VERB,1,1,Fluorescent Adolescent,1.0,False,1420
meteor,meteor,NOUN,1,1,Four Out of Five,1.0,False,1421
during,during,ADP,1,1,Four Out of Five,1.0,True,1422
disappeared,disappear,VERB,1,1,Do Me a Favour,1.0,False,1423
flo,flo,PROPN,1,1,Fluorescent Adolescent,1.0,False,1424
