word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
digger,digger,NOUN,1,1,DOWN SOUF HOES,1.0,False,995
booth,booth,NOUN,1,1,DOWN SOUF HOES,1.0,False,996
poochie,poochie,NOUN,1,1,DOWN SOUF HOES,1.0,False,997
fountain,fountain,NOUN,1,1,DOWN SOUF HOES,1.0,False,998
sega,sega,NOUN,1,1,Sonic Shit,1.0,False,999
milkshake,milkshake,NOUN,1,1,DOWN SOUF HOES,1.0,False,1000
squirt,squirt,ADJ,1,1,DOWN SOUF HOES,1.0,False,1001
shakin,shakin,PROPN,1,1,DOWN SOUF HOES,1.0,False,1002
pants,pant,NOUN,1,1,DOWN SOUF HOES,1.0,False,1003
waist,waist,NOUN,1,1,DOWN SOUF HOES,1.0,False,1004
stomach,stomach,NOUN,1,1,DOWN SOUF HOES,1.0,False,1005
full,full,ADJ,1,1,DOWN SOUF HOES,1.0,True,1006
pace,pace,NOUN,1,1,DOWN SOUF HOES,1.0,False,1007
yard,yard,NOUN,1,1,DOWN SOUF HOES,1.0,False,1008
booming,boom,VERB,1,1,DOWN SOUF HOES,1.0,False,1009
properly,properly,ADV,1,1,DOWN SOUF HOES,1.0,False,1010
monopoly,monopoly,PROPN,1,1,DOWN SOUF HOES,1.0,False,1011
hilfiger,hilfiger,PROPN,1,1,DOWN SOUF HOES,1.0,False,1012
understood,understand,VERB,1,1,Sonic Shit,1.0,False,1013
clock,clock,NOUN,1,1,Sonic Shit,1.0,False,1014
tock,tock,NOUN,1,1,Sonic Shit,1.0,False,1015
fadеd,fadеd,VERB,1,1,DOWN SOUF HOES,1.0,False,1016
bouncе,bouncе,VERB,1,1,DOWN SOUF HOES,1.0,False,1017
bonnets,bonnet,NOUN,1,1,DOWN SOUF HOES,1.0,False,1018
tick,tick,PROPN,1,1,Sonic Shit,1.0,False,1019
heads,head,NOUN,1,1,DOWN SOUF HOES,1.0,False,1020
koofy,koofy,PROPN,1,1,DOWN SOUF HOES,1.0,False,1021
needed,need,VERB,1,1,Sonic Shit,1.0,False,1022
tests,test,NOUN,1,1,Sonic Shit,1.0,False,1023
chewing,chew,VERB,1,1,DOWN SOUF HOES,1.0,False,1024
coach,coach,PROPN,1,1,LIGHT AGAIN!,1.0,False,1025
d1,d1,NOUN,1,1,LIGHT AGAIN!,1.0,False,1026
hours,hour,NOUN,1,1,LIGHT AGAIN!,1.0,False,1027
let's,let',NOUN,1,1,LIGHT AGAIN!,1.0,False,1028
ferrari,ferrari,PROPN,1,1,Thanos (Blow It),1.0,False,1029
ends,end,VERB,1,1,LIGHT AGAIN!,1.0,False,1030
booked,book,VERB,1,1,LIGHT AGAIN!,1.0,False,1031
society,society,PROPN,1,1,LIGHT AGAIN!,1.0,False,1032
released,release,VERB,1,1,LIGHT AGAIN!,1.0,False,1033
senile,senile,ADJ,1,1,LIGHT AGAIN!,1.0,False,1034
jugg,jugg,NOUN,1,1,Sonic Shit,1.0,False,1035
mistletoe,mistletoe,NOUN,1,1,Thanos (Blow It),1.0,False,1036
seppe,seppe,PROPN,1,1,Thanos (Blow It),1.0,False,1037
ball,ball,NOUN,1,1,Thanos (Blow It),1.0,False,1038
fartin,fartin,NOUN,1,1,Thanos (Blow It),1.0,False,1039
enter,enter,VERB,1,1,Thanos (Blow It),1.0,False,1040
