word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
masquerade,masquerade,NOUN,1,1,"Atlas, Rise!",1.0,False,1543
broken,break,VERB,1,1,"Atlas, Rise!",1.0,False,1544
drama,drama,PROPN,1,1,"Atlas, Rise!",1.0,False,1545
wears,wear,VERB,1,1,"Atlas, Rise!",1.0,False,1546
masses,mass,NOUN,1,1,"Atlas, Rise!",1.0,False,1547
rejection,rejection,NOUN,1,1,"Atlas, Rise!",1.0,False,1548
pose,pose,NOUN,1,1,"Atlas, Rise!",1.0,False,1549
feign,feign,ADJ,1,1,"Atlas, Rise!",1.0,False,1550
perception,perception,NOUN,1,1,"Atlas, Rise!",1.0,False,1551
grudges,grudges,PROPN,1,1,"Atlas, Rise!",1.0,False,1552
crucify,crucify,NOUN,1,1,"Atlas, Rise!",1.0,False,1553
circling,circle,VERB,1,1,"Atlas, Rise!",1.0,False,1554
breakfast,breakfast,NOUN,1,1,Master of Puppets,1.0,False,1555
promised,promise,VERB,1,1,Master of Puppets,1.0,False,1556
cries,cry,NOUN,1,1,Master of Puppets,1.0,False,1557
natural,natural,ADJ,1,1,Master of Puppets,1.0,False,1558
habitat,habitat,NOUN,1,1,Master of Puppets,1.0,False,1559
rhyme,rhyme,NOUN,1,1,Master of Puppets,1.0,False,1560
reason,reason,NOUN,1,1,Master of Puppets,1.0,False,1561
maze,maze,NOUN,1,1,Master of Puppets,1.0,False,1562
pour,pour,VERB,1,1,Until It Sleeps,1.0,False,1563
curse,curse,NOUN,1,1,Until It Sleeps,1.0,False,1564
stray,stray,NOUN,1,1,Until It Sleeps,1.0,False,1565
becoming,become,VERB,1,1,Master of Puppets,1.0,True,1566
clearer,clear,ADJ,1,1,Master of Puppets,1.0,False,1567
monopoly,monopoly,NOUN,1,1,Master of Puppets,1.0,False,1568
ritual,ritual,ADJ,1,1,Master of Puppets,1.0,False,1569
chop,chop,PROPN,1,1,Master of Puppets,1.0,False,1570
stopped,stop,VERB,1,1,Hero of the Day,1.0,False,1571
wheels,wheel,NOUN,1,1,Hero of the Day,1.0,False,1572
despair,despair,NOUN,1,1,Hero of the Day,1.0,False,1573
aid,aid,NOUN,1,1,Hero of the Day,1.0,False,1574
fist,fist,NOUN,1,1,Hero of the Day,1.0,False,1575
names,name,NOUN,1,1,Hero of the Day,1.0,False,1576
mine,mine,NOUN,1,1,Until It Sleeps,1.0,True,1577
side,side,NOUN,1,1,Until It Sleeps,1.0,True,1578
struggles,struggle,VERB,1,1,The Unforgiven,1.0,False,1579
vow,vow,NOUN,1,1,The Unforgiven,1.0,False,1580
humble,humble,VERB,1,1,"Atlas, Rise!",1.0,False,1581
warms,warm,VERB,1,1,Hero of the Day,1.0,False,1582
hero,hero,NOUN,1,1,Hero of the Day,1.0,False,1583
return,return,VERB,1,1,Hero of the Day,1.0,False,1584
deservingly,deservingly,ADV,1,1,Hero of the Day,1.0,False,1585
rocking,rocking,NOUN,1,1,Hero of the Day,1.0,False,1586
rotting,rot,VERB,1,1,Leper Messiah,1.0,False,1587
glamor,glamor,NOUN,1,1,Leper Messiah,1.0,False,1588
infection,infection,NOUN,1,1,Leper Messiah,1.0,False,1589
stinking,stink,VERB,1,1,Leper Messiah,1.0,False,1590
witchery,witchery,PROPN,1,1,Leper Messiah,1.0,False,1591
weakening,weaken,VERB,1,1,Leper Messiah,1.0,False,1592
sees,see,VERB,1,1,Leper Messiah,1.0,False,1593
sheep,sheep,NOUN,1,1,Leper Messiah,1.0,False,1594
spreading,spread,VERB,1,1,Leper Messiah,1.0,False,1595
disease,disease,NOUN,1,1,Leper Messiah,1.0,False,1596
story,story,NOUN,1,1,Leper Messiah,1.0,False,1597
marvel,marvel,PROPN,1,1,Leper Messiah,1.0,False,1598
tricks,trick,NOUN,1,1,Leper Messiah,1.0,False,1599
sunday,sunday,PROPN,1,1,Leper Messiah,1.0,False,1600
devotion,devotion,NOUN,1,1,Leper Messiah,1.0,False,1601
came,came,AUX,1,1,Leper Messiah,1.0,False,1602
greed,greed,NOUN,1,1,Until It Sleeps,1.0,False,1603
shakes,shake,VERB,1,1,Until It Sleeps,1.0,False,1604
shapes,shape,VERB,1,1,Until It Sleeps,1.0,False,1605
spineless,spineless,PROPN,1,1,Leper Messiah,1.0,False,1606
sucked,suck,VERB,1,1,Leper Messiah,1.0,False,1607
circus,circus,PROPN,1,1,Leper Messiah,1.0,False,1608
lead,lead,NOUN,1,1,Leper Messiah,1.0,False,1609
clown,clown,VERB,1,1,Leper Messiah,1.0,False,1610
numbered,numbered,ADJ,1,1,Master of Puppets,1.0,False,1611
season,season,NOUN,1,1,Master of Puppets,1.0,False,1612
pump,pump,VERB,1,1,Master of Puppets,1.0,False,1613
sucking,suck,VERB,1,1,Master of Puppets,1.0,False,1614
leading,lead,VERB,1,1,Master of Puppets,1.0,False,1615
construction,construction,NOUN,1,1,Master of Puppets,1.0,False,1616
needlework,needlework,PROPN,1,1,Master of Puppets,1.0,False,1617
feed,feed,VERB,1,1,Until It Sleeps,1.0,False,1618
sand,sand,NOUN,1,1,Enter Sandman,1.0,False,1619
passion,passion,NOUN,1,1,Master of Puppets,1.0,False,1620
source,source,NOUN,1,1,Master of Puppets,1.0,False,1621
include,include,VERB,1,1,Enter Sandman,1.0,False,1622
tuck,tuck,VERB,1,1,Enter Sandman,1.0,False,1623
sin,sin,NOUN,1,1,Enter Sandman,1.0,False,1624
sandman,sandman,PROPN,1,1,Enter Sandman,1.0,False,1625
snow,snow,PROPN,1,1,Enter Sandman,1.0,False,1626
connected,connect,VERB,1,1,Lux Æterna,1.0,False,1627
