word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
the,the,DET,702,48,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Children’s Crusade; Desert Rose; Don’t Make Me Wait; Englishman in New York; Fields of Gold; Fortress Around Your Heart; Fragile; Gabriel’s Message; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?; Windmills of Your Mind,14.62,True,1
i,i,PRON,677,43,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Desert Rose; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fields of Gold; Fortress Around Your Heart; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?,15.74,True,2
you,you,PRON,410,40,A Thousand Years; Be Still My Beating Heart; Brand New Day; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fields of Gold; Fortress Around Your Heart; Ghost Story; I Can’t Stop Thinking About You; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Last Ship; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Why Should I Cry for You?; Windmills of Your Mind,10.25,True,3
a,a,DET,397,50,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Children’s Crusade; Desert Rose; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fields of Gold; Fortress Around Your Heart; Fragile; Gabriel’s Message; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; La Belle Dame Sans Regrets; Little Wing; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?; Windmills of Your Mind,7.94,True,4
to,to,PART,314,48,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Desert Rose; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fields of Gold; Fortress Around Your Heart; Fragile; Gabriel’s Message; Ghost Story; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; La Belle Dame Sans Regrets; Little Wing; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?; Windmills of Your Mind,6.54,True,5
and,and,CCONJ,310,46,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Children’s Crusade; Desert Rose; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fields of Gold; Fortress Around Your Heart; Fragile; Gabriel’s Message; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Rushing Water; Russians; Saint Augustine in Hell; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?; Windmills of Your Mind,6.74,True,6
of,of,ADP,267,41,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Children’s Crusade; Desert Rose; Don’t Make Me Wait; Englishman in New York; Fields of Gold; Fortress Around Your Heart; Fragile; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; What Could Have Been; When We Dance; Why Should I Cry for You?; Windmills of Your Mind,6.51,True,7
in,in,ADP,240,44,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Children’s Crusade; Desert Rose; Don’t Make Me Wait; Englishman in New York; Fields of Gold; Fortress Around Your Heart; Fragile; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?; Windmills of Your Mind,5.45,True,8
my,my,PRON,218,38,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Desert Rose; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fields of Gold; Fortress Around Your Heart; Gabriel’s Message; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; The Empty Chair; The Hounds of Winter; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?,5.74,True,9
s,be,AUX,212,42,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Children’s Crusade; Desert Rose; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fragile; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?; Windmills of Your Mind,5.05,True,10
it,it,PRON,185,39,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Desert Rose; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fortress Around Your Heart; Gabriel’s Message; Ghost Story; I Hung My Head; I Love Her But She Loves Someone Else; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; Whenever I Say Your Name; Why Should I Cry for You?; Windmills of Your Mind,4.74,True,11
me,i,PRON,184,39,A Thousand Years; Be Still My Beating Heart; Brand New Day; Desert Rose; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fields of Gold; Fortress Around Your Heart; Gabriel’s Message; Ghost Story; I Hung My Head; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; Until; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?,4.72,True,12
we,we,PRON,168,26,Brand New Day; Don’t Make Me Wait; Fields of Gold; Fortress Around Your Heart; Fragile; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; If You Love Somebody Set Them Free; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Love Is the Seventh Wave; Morning Is Coming; My Funny Friend and Me; Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Soul Cake; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name,6.46,True,13
that,that,SCONJ,159,42,All This Time; Be Still My Beating Heart; Brand New Day; Desert Rose; Don’t Make Me Wait; Fields of Gold; Fortress Around Your Heart; Fragile; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name; Windmills of Your Mind,3.79,True,14
be,be,AUX,143,36,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Children’s Crusade; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fields of Gold; Gabriel’s Message; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Russians; Saint Augustine in Hell; Seven Days; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; Until; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?,3.97,True,15
n't,not,PART,142,31,Brand New Day; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Ghost Story; I Can’t Stop Thinking About You; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Love Is the Seventh Wave; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; We Work the Black Seam; What Could Have Been; When We Dance; Whenever I Say Your Name,4.58,True,16
your,your,PRON,127,33,A Thousand Years; Be Still My Beating Heart; Brand New Day; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fortress Around Your Heart; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; Just One Lifetime; Love Is the Seventh Wave; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Sister Moon; Soul Cake; The Last Ship; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?; Windmills of Your Mind,3.85,True,17
m,be,AUX,118,20,Be Still My Beating Heart; Brand New Day; Don’t Make Me Wait; Englishman in New York; Ghost Story; I Can’t Stop Thinking About You; If It’s Love; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Mad About You; Morning Is Coming; My Funny Friend and Me; Saint Augustine in Hell; Shape of My Heart; Sister Moon; The Empty Chair; The Hounds of Winter; When We Dance; Whenever I Say Your Name,5.9,True,18
all,all,DET,115,37,All This Time; Brand New Day; Children’s Crusade; Desert Rose; Don’t Make Me Wait; Fortress Around Your Heart; Fragile; Gabriel’s Message; Ghost Story; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Sister Moon; Soul Cake; The Hounds of Winter; The Last Ship; Until; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Why Should I Cry for You?,3.11,True,19
this,this,DET,114,34,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Desert Rose; Don’t Make Me Wait; Englishman in New York; Fortress Around Your Heart; Fragile; Ghost Story; I Can’t Stop Thinking About You; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; Just One Lifetime; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Soul Cake; The Empty Chair; The Last Ship; They Dance Alone; Until; We Work the Black Seam; When We Dance; Whenever I Say Your Name; Windmills of Your Mind,3.35,True,20
love,love,NOUN,111,20,A Thousand Years; Brand New Day; Desert Rose; Don’t Make Me Wait; Fields of Gold; Ghost Story; I Love Her But She Loves Someone Else; If It’s Love; If You Love Somebody Set Them Free; Just One Lifetime; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Russians; Seven Days; The Hounds of Winter; Until; We’ll Be Together; What Could Have Been; When We Dance,5.55,False,21
ll,will,AUX,110,22,Be Still My Beating Heart; Brand New Day; Englishman in New York; Every Breath You Take; Fields of Gold; I Hung My Head; If It’s Love; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Rushing Water; Seven Days; Soul Cake; The Empty Chair; They Dance Alone; Until; We’ll Be Together; When We Dance; Whenever I Say Your Name,5.0,True,22
is,be,AUX,110,32,All This Time; Be Still My Beating Heart; Brand New Day; Desert Rose; Don’t Make Me Wait; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If It’s Love; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Love Is the Seventh Wave; Mad About You; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; When We Dance; Windmills of Your Mind,3.44,True,23
for,for,ADP,104,35,All This Time; Be Still My Beating Heart; Brand New Day; Children’s Crusade; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fields of Gold; Fortress Around Your Heart; Fragile; Gabriel’s Message; Ghost Story; I Hung My Head; If I Ever Lose My Faith in You; If It’s Love; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Moon Over Bourbon Street; Morning Is Coming; Roxanne (Symphonicities version); Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Hounds of Winter; The Last Ship; They Dance Alone; Until; We Work the Black Seam; What Could Have Been; When We Dance; Why Should I Cry for You?,2.97,True,24
if,if,SCONJ,101,30,A Thousand Years; All This Time; Brand New Day; Don’t Make Me Wait; Englishman in New York; Fortress Around Your Heart; Fragile; Ghost Story; I Can’t Stop Thinking About You; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; Just One Lifetime; Mad About You; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Last Ship; They Dance Alone; Until; We’ll Be Together; When We Dance,3.37,True,25
do,do,AUX,96,28,Brand New Day; Don’t Make Me Wait; Englishman in New York; Ghost Story; I Can’t Stop Thinking About You; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If You Love Somebody Set Them Free; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Russians; Saint Augustine in Hell; Seven Days; Sister Moon; Soul Cake; The Empty Chair; The Last Ship; They Dance Alone; Until; We’ll Be Together; What Could Have Been; Windmills of Your Mind,3.43,True,26
on,on,ADP,94,30,A Thousand Years; All This Time; Be Still My Beating Heart; Children’s Crusade; Don’t Make Me Wait; Englishman in New York; Fortress Around Your Heart; Fragile; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; It’s Probably Me; Just One Lifetime; Little Wing; Love Is the Seventh Wave; Mad About You; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Russians; Saint Augustine in Hell; Seven Days; The Last Ship; They Dance Alone; When We Dance; Whenever I Say Your Name; Why Should I Cry for You?; Windmills of Your Mind,3.13,True,27
together,together,ADV,78,8,Brand New Day; I Hung My Head; Just One Lifetime; My Funny Friend and Me; The Hounds of Winter; We Work the Black Seam; We’ll Be Together; Whenever I Say Your Name,9.75,True,28
but,but,CCONJ,74,27,A Thousand Years; All This Time; Brand New Day; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fields of Gold; Fragile; Ghost Story; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; It’s Probably Me; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Seven Days; Shape of My Heart; Sister Moon; The Empty Chair; The Last Ship; We Work the Black Seam; Why Should I Cry for You?; Windmills of Your Mind,2.74,True,29
they,they,PRON,71,16,All This Time; Children’s Crusade; Don’t Make Me Wait; Englishman in New York; I Hung My Head; If I Ever Lose My Faith in You; I’m So Happy I Can’t Stop Crying; Mad About You; Moon Over Bourbon Street; Saint Augustine in Hell; Sister Moon; The Hounds of Winter; The Last Ship; They Dance Alone; We Work the Black Seam; Windmills of Your Mind,4.44,True,30
with,with,ADP,68,24,A Thousand Years; Children’s Crusade; Don’t Make Me Wait; Every Breath You Take; Fields of Gold; I Hung My Head; I Love Her But She Loves Someone Else; If It’s Love; If You Love Somebody Set Them Free; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Little Wing; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Roxanne (Symphonicities version); Rushing Water; Soul Cake; They Dance Alone; Until; We Work the Black Seam; We’ll Be Together; When We Dance; Whenever I Say Your Name,2.83,True,31
say,say,VERB,66,14,Brand New Day; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; Fragile; If I Ever Lose My Faith in You; It’s Probably Me; Love Is the Seventh Wave; Mad About You; Morning Is Coming; Rushing Water; Russians; Whenever I Say Your Name; Why Should I Cry for You?,4.71,True,32
there,there,PRON,66,22,A Thousand Years; Brand New Day; Fields of Gold; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; Just One Lifetime; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Russians; Saint Augustine in Hell; Shape of My Heart; The Empty Chair; The Last Ship; They Dance Alone; Whenever I Say Your Name,3.0,True,33
like,like,ADP,65,22,A Thousand Years; All This Time; Be Still My Beating Heart; Brand New Day; Don’t Make Me Wait; Englishman in New York; Fields of Gold; Fragile; Ghost Story; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Shape of My Heart; Sister Moon; The Last Ship; They Dance Alone; What Could Have Been; When We Dance; Whenever I Say Your Name; Windmills of Your Mind,2.95,False,34
day,day,NOUN,61,14,Brand New Day; Englishman in New York; Every Breath You Take; Fortress Around Your Heart; Ghost Story; I Can’t Stop Thinking About You; If It’s Love; Morning Is Coming; My Funny Friend and Me; The Hounds of Winter; They Dance Alone; Until; We Work the Black Seam; Whenever I Say Your Name,4.36,False,35
re,be,AUX,58,14,Brand New Day; Children’s Crusade; Don’t Make Me Wait; I Can’t Stop Thinking About You; I Love Her But She Loves Someone Else; If It’s Love; It’s Probably Me; Just One Lifetime; Love Is the Seventh Wave; Morning Is Coming; Saint Augustine in Hell; The Last Ship; They Dance Alone; Until,4.14,True,36
no,no,ADV,55,22,Brand New Day; Desert Rose; Don’t Make Me Wait; Englishman in New York; Fortress Around Your Heart; I Hung My Head; If I Ever Lose My Faith in You; If It’s Love; It’s Probably Me; Just One Lifetime; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; Russians; Seven Days; Soul Cake; The Last Ship; They Dance Alone; We Work the Black Seam; When We Dance; Whenever I Say Your Name,2.5,True,37
make,make,VERB,55,15,All This Time; Be Still My Beating Heart; Don’t Make Me Wait; Englishman in New York; Every Breath You Take; It’s Probably Me; Just One Lifetime; Love Is the Seventh Wave; Mad About You; My Funny Friend and Me; Roxanne (Symphonicities version); Saint Augustine in Hell; Seven Days; Soul Cake; The Hounds of Winter,3.67,True,38
when,when,SCONJ,54,23,Brand New Day; Englishman in New York; Fields of Gold; Fragile; Ghost Story; I Love Her But She Loves Someone Else; It’s Probably Me; Little Wing; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Rushing Water; Russians; Seven Days; Sister Moon; The Empty Chair; The Last Ship; Until; We Work the Black Seam; What Could Have Been; When We Dance; Whenever I Say Your Name; Windmills of Your Mind,2.35,True,39
whenever,whenever,SCONJ,52,1,Whenever I Say Your Name,52.0,True,40
are,be,AUX,51,25,All This Time; Children’s Crusade; Desert Rose; Englishman in New York; Fortress Around Your Heart; Fragile; Ghost Story; I Can’t Stop Thinking About You; I Love Her But She Loves Someone Else; If It’s Love; I’m So Happy I Can’t Stop Crying; Mad About You; Morning Is Coming; My Funny Friend and Me; Roxanne (Symphonicities version); Seven Days; Shape of My Heart; Sister Moon; Soul Cake; The Empty Chair; The Last Ship; They Dance Alone; When We Dance; Whenever I Say Your Name; Windmills of Your Mind,2.04,True,41
up,up,ADP,50,18,All This Time; Brand New Day; Don’t Make Me Wait; Englishman in New York; I Hung My Head; I Love Her But She Loves Someone Else; If I Ever Lose My Faith in You; If You Love Somebody Set Them Free; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Mad About You; Morning Is Coming; Roxanne (Symphonicities version); Saint Augustine in Hell; Seven Days; The Hounds of Winter; Until; We Work the Black Seam,2.78,True,42
have,have,AUX,49,21,A Thousand Years; Fields of Gold; Ghost Story; If It’s Love; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Mad About You; Moon Over Bourbon Street; My Funny Friend and Me; Roxanne (Symphonicities version); Rushing Water; Saint Augustine in Hell; Seven Days; Soul Cake; The Hounds of Winter; The Last Ship; We Work the Black Seam; We’ll Be Together; What Could Have Been; When We Dance; Whenever I Say Your Name,2.33,True,43
an,an,DET,49,17,A Thousand Years; All This Time; Brand New Day; Englishman in New York; Fragile; I Can’t Stop Thinking About You; I Love Her But She Loves Someone Else; If You Love Somebody Set Them Free; I’m So Happy I Can’t Stop Crying; Mad About You; Moon Over Bourbon Street; Rushing Water; Russians; Soul Cake; The Last Ship; Until; Windmills of Your Mind,2.88,True,44
would,would,AUX,48,19,Be Still My Beating Heart; Brand New Day; Children’s Crusade; Don’t Make Me Wait; If I Ever Lose My Faith in You; It’s Probably Me; Mad About You; My Funny Friend and Me; Roxanne (Symphonicities version); Russians; Saint Augustine in Hell; Seven Days; Sister Moon; The Last Ship; Until; We Work the Black Seam; We’ll Be Together; When We Dance; Why Should I Cry for You?,2.53,True,45
as,as,ADP,47,19,A Thousand Years; All This Time; Desert Rose; Englishman in New York; Fields of Gold; Fortress Around Your Heart; Gabriel’s Message; If I Ever Lose My Faith in You; Just One Lifetime; Moon Over Bourbon Street; My Funny Friend and Me; Russians; Shape of My Heart; The Empty Chair; The Hounds of Winter; The Last Ship; Until; We’ll Be Together; Windmills of Your Mind,2.47,True,46
ca,can,AUX,47,14,Don’t Make Me Wait; Every Breath You Take; I Can’t Stop Thinking About You; If You Love Somebody Set Them Free; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Love Is the Seventh Wave; Morning Is Coming; Rushing Water; Seven Days; The Hounds of Winter; They Dance Alone; We Work the Black Seam; Whenever I Say Your Name,3.36,True,47
see,see,VERB,45,22,Brand New Day; Englishman in New York; Every Breath You Take; Fields of Gold; I Hung My Head; If I Ever Lose My Faith in You; If It’s Love; If You Love Somebody Set Them Free; It’s Probably Me; Love Is the Seventh Wave; Mad About You; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Rushing Water; Seven Days; Soul Cake; The Empty Chair; The Hounds of Winter; They Dance Alone; We’ll Be Together; Why Should I Cry for You?,2.05,True,48
what,what,PRON,45,22,All This Time; Brand New Day; Don’t Make Me Wait; Englishman in New York; Ghost Story; I Can’t Stop Thinking About You; I Hung My Head; I Love Her But She Loves Someone Else; If It’s Love; I’m So Happy I Can’t Stop Crying; Just One Lifetime; Moon Over Bourbon Street; Morning Is Coming; My Funny Friend and Me; Rushing Water; Russians; Sister Moon; Soul Cake; They Dance Alone; Until; What Could Have Been; Why Should I Cry for You?,2.05,True,49
free,free,ADJ,44,4,If You Love Somebody Set Them Free; It’s Probably Me; Little Wing; Mad About You,11.0,False,50
