word,total_count
lumbering,1
lummox,1
lyanna,1
lysa,1
macabre,1
magister,1
magisters,1
mahrazhi,1
mainlanders,1
maintains,1
mallisters,1
manacle,1
manouver,1
marei,1
markedly,1
mast,1
matrimony,1
matthos,1
mazins,1
meereen,1
mentioning,1
meraxes,1
met,1
metalwork,1
meted,1
meticulous,1
mewl,1
mhar,1
midafternoon,1
milepost,1
miller,1
mincing,1
mirrored,1
mischief,1
mishear,1
misshapen,1
misstep,1
mites,1
moat,1
monstrously,1
mooring,1
moorland,1
mori,1
mortared,1
mountaintop,1
mounted,1
mourner,1
mouthpiece,1
mulish,1
mully,1
murd'rous,1
myrish,1
naming,1
nance,1
nastiness,1
needing,1
neighing,1
neighs,1
nelugo,1
nem,1
nharees,1
nharesoon,1
nicest,1
niko,1
nobly,1
nocturnal,1
nokitta,1
nutter,1
nym,1
o'er,1
obara,1
oberyn,1
obeyed,1
obeying,1
obsequious,1
observant,1
oddest,1
oi,1
oldtown,1
olyver,1
opportune,1
ornament,1
ornamentation,1
orys,1
outfox,1
outmaneuver,1
outnumbered,1
outshine,1
outspend,1
outtalking,1
outthinking,1
overextend,1
overfeed,1
overplay,1
overpower,1
overpraise,1
overprotective,1
overreach,1
overrun,1
oversaw,1
overseer,1
overtake,1
overzealous,1
paddling,1
painlessly,1
parry,1
passageway,1
patricide,1
paving,1
peaceable,1
peacetime,1
penetrates,1
penthouse,1
perfumed,1
perjure,1
perjury,1
pieholes,1
pikemen,1
pinched,1
placate,1
plowman,1
plundering,1
poisoner,1
polliver,1
pomposity,1
ponce,1
poole,1
poplar,1
porkchop,1
porridge,1
prance,1
precarious,1
predilection,1
preoccupied,1
prepping,1
presumptuous,1
preventing,1
prevents,1
prickly,1
primp,1
princesses,1
proclivity,1
procurer,1
productively,1
profane,1
profess,1
prophet,1
prosperous,1
prospers,1
protected,1
protecting,1
protracted,1
proverb,1
prowling,1
pssst,1
punishes,1
pycelle,1
qana'th,1
qhorin,1
qothoon,1
qoy,1
qoyi,1
quartered,1
quarth,1
queenly,1
quent,1
raiding,1
rakharo,1
rallied,1
ramses,1
rancer,1
rasher,1
rashness,1
ravenry,1
ravishing,1
rayder,1
realist,1
rearguard,1
reassert,1
reaver,1
reavers,1
reaving,1
rebirth,1
recklessly,1
recklessness,1
reconquer,1
reconstruction,1
recovered,1
reenslaved,1
reforge,1
regal,1
rek,1
rennick,1
renounces,1
repayment,1
repel,1
reprieve,1
respite,1
retaken,1
reverberate,1
reversal,1
rhae,1
ridden,1
rids,1
ritsas,1
rodrik,1
rookery,1
roose,1
rorge,1
ros,1
rougher,1
roughshod,1
roving,1
rudeness,1
ruffian,1
ruined,1
ruled,1
rung,1
sacking,1
saddens,1
saddler,1
safekeeping,1
saintly,1
saja,1
salacious,1
salutary,1
salve,1
samwell,1
sandstone,1
sapphires,1
satisfies,1
sawdust,1
scarred,1
schemer,1
scribing,1
scruff,1
scruple,1
seasoned,1
seeps,1
sentry,1
septas,1
shadowcat,1
shadowcats,1
shafka,1
shapely,1
shear,1
shipboard,1
shipload,1
shipwright,1
shipyard,1
shireen,1
shite,1
